Date,Open,High,Low,Close,Adj Close,Volume
11/26/2013,1069.557861,1084.95235,1062.40271,1081.431671,1073.802498,204358900
11/27/2013,1086.133472,1095.654491,1082.866569,1092.548633,1084.73981,157213200
11/29/2013,1095.451096,1104.932773,1092.98402,1100.142291,1092.188876,115674300
12/2/2013,1107.509289,1110.908306,1088.839519,1095.366886,1087.482685,188056100
12/3/2013,1091.828452,1100.735878,1082.538479,1088.804883,1080.704862,165296400
12/4/2013,1085.980553,1102.440567,1081.799477,1093.304249,1085.223095,179485300
12/5/2013,1094.347524,1096.954353,1084.222457,1091.80579,1083.683178,173725800
12/6/2013,1102.631875,1103.325061,1089.824936,1098.464588,1090.454685,145954700
12/9/2013,1100.562427,1109.092776,1092.970162,1102.515594,1094.414017,133636100
12/10/2013,1099.671379,1117.134114,1098.02235,1110.999092,1102.910088,158594400
12/11/2013,1112.612529,1117.96239,1098.28894,1100.394974,1092.365898,181660300
12/12/2013,1102.337871,1110.829427,1094.604031,1099.472241,1091.454907,184942500
12/13/2013,1106.814942,1113.324023,1093.892628,1097.888642,1089.958687,191067300
12/16/2013,1100.436226,1114.915596,1098.254948,1109.239497,1101.265613,175146000
12/17/2013,1111.611198,1118.779186,1104.313762,1108.279571,1100.341606,160101800
12/18/2013,1109.950863,1125.274982,1093.722668,1124.3096,1116.432014,245276400
12/19/2013,1118.924198,1129.273263,1115.08664,1122.921909,1115.134555,189450900
12/20/2013,1125.302253,1141.441853,1123.287137,1137.673584,1129.820999,379326300
12/23/2013,1146.282935,1155.44379,1139.345169,1151.967971,1143.814048,242363600
12/24/2013,1152.000331,1154.386296,1140.048153,1146.155491,1138.036167,96938300
12/26/2013,1150.207853,1156.08355,1140.627816,1153.167855,1145.102448,122925900
12/27/2013,1154.457378,1156.095424,1138.079175,1143.144658,1135.133725,139023500
12/30/2013,1144.572479,1146.062195,1128.513626,1131.382785,1123.451549,151758000
12/31/2013,1134.124753,1145.015538,1129.864445,1144.443952,1136.419751,114086500
1/2/2014,1141.061554,1143.455154,1130.673577,1138.011688,1130.100319,119986500
1/3/2014,1139.708164,1146.335285,1130.19912,1130.591121,1122.853549,152736200
1/6/2014,1133.365455,1141.759513,1120.328411,1136.475286,1128.695516,194229200
1/7/2014,1140.583771,1152.429897,1134.995213,1148.902161,1141.178024,199717600
1/8/2014,1152.007431,1160.290676,1142.828999,1154.984207,1147.211166,148134100
1/9/2014,1158.883651,1163.086441,1140.104183,1146.035432,1138.361657,185335200
1/10/2014,1152.487491,1155.107502,1132.981018,1142.162655,1134.540066,141913800
1/13/2014,1140.027443,1156.653599,1123.330528,1130.931836,1123.26933,192571800
1/14/2014,1141.106,1156.665241,1133.647297,1154.169682,1146.354741,147707800
1/15/2014,1158.193656,1161.619157,1143.949398,1152.455398,1144.483558,178598400
1/16/2014,1149.531616,1161.358704,1142.910862,1155.502591,1147.575207,118978600
1/17/2014,1154.046456,1166.15651,1143.713628,1153.413947,1145.680793,173879100
1/21/2014,1162.643138,1172.283795,1154.55323,1170.634372,1162.781078,163117800
1/22/2014,1173.749629,1176.524399,1161.389087,1168.847638,1160.959447,209906200
1/23/2014,1169.109821,1177.943046,1160.266816,1169.369682,1161.41471,246979700
1/24/2014,1161.62019,1166.429733,1133.663185,1135.030944,1127.22058,210278700
1/27/2014,1140.100305,1145.372383,1102.355674,1121.493126,1113.61937,257847300
1/28/2014,1121.661193,1142.565913,1120.136154,1139.445336,1132.200943,365493800
1/29/2014,1133.821893,1137.253445,1112.182931,1117.861832,1110.699654,255826000
1/30/2014,1156.200681,1173.655995,1137.995991,1158.872227,1151.723919,358878200
1/31/2014,1143.930782,1160.436005,1119.324287,1139.529968,1132.369934,254947900
2/3/2014,1140.052612,1144.685001,1093.265716,1101.64446,1094.47112,214831100
2/4/2014,1108.695945,1123.62487,1100.760644,1108.326339,1101.049186,168679800
2/5/2014,1108.25375,1117.627811,1090.08245,1109.106952,1101.77544,159776400
2/6/2014,1113.201419,1127.572391,1110.239525,1126.052777,1119.116757,126623100
2/7/2014,1136.430615,1149.325005,1125.385947,1147.587243,1140.554208,195817900
2/10/2014,1145.06351,1156.248024,1139.758705,1145.756385,1138.597335,151222800
2/11/2014,1150.695751,1161.392494,1139.946323,1158.07209,1150.81871,137246300
2/12/2014,1152.448532,1154.796708,1135.822769,1142.664982,1135.412151,150029800
2/13/2014,1137.243278,1162.859672,1135.206016,1162.379666,1155.011662,165323100
2/14/2014,1162.345481,1167.391945,1153.22863,1163.522812,1156.160782,124821300
2/18/2014,1161.104648,1169.21614,1152.366612,1164.534851,1157.145752,133612100
2/19/2014,1159.578121,1166.420819,1147.088394,1152.307969,1145.035531,164951500
2/20/2014,1153.473598,1161.014438,1144.859024,1157.251034,1150.062771,226265600
2/21/2014,1162.564128,1165.81461,1150.695557,1151.780262,1144.671841,162060500
2/24/2014,1151.30516,1172.186111,1147.975656,1165.772518,1158.632977,181897000
2/25/2014,1169.561134,1183.095101,1161.98,1175.190689,1168.125427,135390000
2/26/2014,1179.694649,1188.258369,1168.005211,1174.88675,1167.885239,146988300
2/27/2014,1171.334388,1180.84494,1168.301239,1176.384338,1169.243171,133063200
2/28/2014,1178.277198,1186.552109,1162.906403,1174.953811,1167.831985,184053800
3/3/2014,1164.623241,1170.160503,1152.106982,1165.339432,1158.197045,137071200
3/4/2014,1178.065728,1181.400979,1171.623123,1178.775154,1171.58567,124837100
3/5/2014,1179.777779,1195.612076,1177.11174,1191.632485,1184.427841,141780300
3/6/2014,1195.89212,1199.782777,1185.758995,1190.707832,1183.524979,109679900
3/7/2014,1197.50657,1198.305466,1181.252358,1186.816833,1179.638168,111004500
3/10/2014,1188.582282,1191.727951,1174.512531,1184.778534,1177.593376,124500800
3/11/2014,1187.835849,1191.056972,1171.645748,1175.755886,1168.500744,145347500
3/12/2014,1170.539041,1183.729797,1159.876815,1181.942966,1174.680797,114466400
3/13/2014,1189.222461,1197.441279,1163.175039,1169.894172,1162.712661,144454700
3/14/2014,1166.723786,1179.194355,1158.228589,1161.267398,1154.166561,131523000
3/17/2014,1167.878929,1181.352787,1163.806786,1173.241372,1166.112802,119421800
3/18/2014,1176.651581,1188.992927,1172.131004,1187.278396,1180.086761,114053900
3/19/2014,1187.595947,1189.406342,1167.016357,1174.763016,1167.573265,116586000
3/20/2014,1172.036003,1181.615082,1163.752407,1168.423302,1161.268189,116973900
3/21/2014,1176.294075,1180.757881,1146.750064,1151.293945,1144.082374,192137400
3/24/2014,1152.008258,1154.376244,1111.889679,1123.908699,1116.611611,228075200
3/25/2014,1131.242932,1140.850071,1113.312675,1127.629378,1120.253813,179000300
3/26/2014,1132.066822,1138.49754,1096.754467,1097.965748,1090.660679,208898100
3/27/2014,1100.251957,1103.677682,1068.358994,1085.176685,1077.903018,202609400
3/28/2014,1089.416294,1103.53487,1079.703224,1084.71822,1077.452686,145920500
3/31/2014,1097.195031,1102.924721,1075.879437,1079.022144,1071.758221,121612200
4/1/2014,1082.803093,1103.572183,1082.350239,1100.694249,1093.363881,134427800
4/2/2014,1137.267219,1146.031139,1091.606476,1099.474704,1092.132144,140198900
4/3/2014,1101.619743,1120.999199,1076.995444,1088.93005,1081.638378,157926900
4/4/2014,1096.060879,1099.828055,1037.22329,1045.564323,1038.366996,247889100
4/7/2014,1040.225166,1055.502558,1016.133816,1034.453724,1027.369404,229780900
4/8/2014,1044.280101,1065.463269,1038.1785,1063.259254,1056.175331,175298300
4/9/2014,1070.997772,1084.803443,1056.721748,1083.008256,1075.831216,180656200
4/10/2014,1083.584503,1084.735923,1036.056038,1038.34029,1031.255825,209935500
4/11/2014,1024.091857,1037.852916,1012.005524,1020.310085,1013.277988,200739900
4/14/2014,1036.649177,1045.99173,1017.562904,1027.756237,1020.696125,148606200
4/15/2014,1032.675949,1036.822846,996.053321,1030.745526,1023.73576,215298400
4/16/2014,1043.773319,1061.816342,1030.614333,1059.904739,1052.880752,157758200
4/17/2014,1048.761665,1062.591206,1029.847176,1042.865006,1035.760758,202348300
4/21/2014,1043.010712,1053.554811,1028.800885,1044.948383,1037.759845,159459900
4/22/2014,1051.11971,1067.086239,1044.558536,1054.924282,1047.728572,182051100
4/23/2014,1056.237065,1057.393986,1034.809151,1036.901528,1029.799866,240585600
4/24/2014,1053.418665,1063.515763,1031.343299,1052.00496,1044.321084,370562700
4/25/2014,1026.155121,1030.249073,1000.854492,1004.02385,996.283563,241422800
4/28/2014,1005.078266,1010.830067,968.661907,998.211201,990.171124,340068000
4/29/2014,997.440456,1019.646083,989.987751,1015.099476,1007.083233,192242600
4/30/2014,1011.915463,1022.654319,1004.927932,1019.432305,1011.446373,219711600
5/1/2014,1021.091098,1038.586548,1016.571336,1031.506654,1023.501923,186676400
5/2/2014,1036.854313,1041.732194,1020.62661,1028.273144,1020.253514,133945900
5/5/2014,1022.024482,1034.243339,1016.372638,1032.683426,1024.5504,141698600
5/6/2014,1029.376214,1032.346185,1000.615509,1001.153847,993.109467,178636100
5/7/2014,1000.333458,1003.12674,973.853383,989.073737,981.057494,185223500
5/8/2014,984.462132,1002.818139,977.473369,984.630896,977.098105,145863500
5/9/2014,986.288711,1000.690781,971.819526,997.374035,989.872623,149954100
5/12/2014,1005.5495,1026.148338,1000.860421,1025.199103,1017.604323,128914800
5/13/2014,1025.475036,1036.636528,1021.383034,1030.514737,1022.908017,114454600
5/14/2014,1027.782077,1032.602093,1013.433178,1017.165204,1009.557072,113436900
5/15/2014,1016.619182,1018.494472,996.391872,1004.953414,997.40998,143895100
5/16/2014,1004.515304,1013.058487,995.065881,1010.265972,1002.61121,141191300
5/19/2014,1006.905682,1026.110897,1002.385888,1021.823429,1014.077983,151427900
5/20/2014,1023.392418,1039.283261,1017.379009,1027.552383,1019.805389,147348500
5/21/2014,1032.060909,1046.651001,1029.567882,1045.380143,1037.612656,152751800
5/22/2014,1048.135506,1060.027859,1044.366535,1051.721912,1043.942112,141805300
5/23/2014,1054.330158,1071.238442,1049.565648,1069.988125,1062.120449,123453500
5/27/2014,1075.919091,1089.458888,1065.893651,1085.049034,1077.034027,176599800
5/28/2014,1082.088516,1092.106715,1074.829715,1080.27644,1072.282185,150917100
5/29/2014,1083.388996,1092.034321,1077.650245,1086.239365,1078.099442,163382600
5/30/2014,1088.095947,1090.905898,1073.162234,1084.325616,1076.216195,221538800
6/2/2014,1085.476216,1086.65998,1061.142922,1074.434757,1066.381069,152452700
6/3/2014,1067.629955,1074.216281,1057.783092,1064.237938,1056.070358,126773300
6/4/2014,1059.917405,1073.396484,1053.100612,1065.864414,1057.603557,141740800
6/5/2014,1069.513996,1099.840545,1064.276429,1092.814854,1084.521611,151720000
6/6/2014,1099.174899,1106.056332,1087.76849,1100.648209,1092.377739,152637700
6/9/2014,1103.651661,1113.100189,1093.720429,1105.10236,1096.699551,134390600
6/10/2014,1105.673908,1120.718316,1101.659642,1112.629483,1104.177365,160050200
6/11/2014,1112.669369,1121.427051,1106.464661,1113.578457,1105.161304,109205800
6/12/2014,1112.509811,1114.066498,1087.649747,1092.680397,1084.404037,132016900
6/13/2014,1095.126477,1098.626404,1081.907711,1093.400685,1085.214909,103708000
6/16/2014,1089.219014,1096.036601,1079.245911,1088.265503,1079.997223,83265500
6/17/2014,1089.237111,1096.75975,1081.351917,1087.001824,1078.744309,90805700
6/18/2014,1091.509587,1110.237229,1085.803417,1108.112006,1099.845519,96013800
6/19/2014,1109.936768,1114.473267,1091.118187,1099.636387,1091.398601,94858600
6/20/2014,1102.423957,1104.901917,1085.695022,1097.329544,1089.176963,171148600
6/23/2014,1095.365705,1111.405915,1091.183914,1109.631763,1101.486347,93068500
6/24/2014,1109.871098,1123.995277,1099.888214,1105.571244,1097.475159,121571900
6/25/2014,1105.975186,1128.239208,1102.536701,1125.764251,1117.660979,101226200
6/26/2014,1129.239235,1131.71814,1111.507169,1120.944344,1112.792641,99021700
6/27/2014,1122.226815,1127.815194,1115.594639,1122.963839,1114.715297,130730700
6/30/2014,1124.881344,1130.451736,1117.449173,1121.647751,1113.314011,91159000
7/1/2014,1128.872269,1146.178512,1125.734023,1142.630372,1134.243714,114082800
7/2/2014,1144.502823,1150.938538,1135.918045,1140.197746,1131.814682,91407200
7/3/2014,1144.278512,1150.325393,1138.350884,1148.417587,1139.985183,62113000
7/7/2014,1147.54454,1152.395753,1135.45739,1141.268669,1132.662308,106703100
7/8/2014,1136.172654,1139.898415,1104.869236,1115.024932,1106.474166,166511900
7/9/2014,1117.31501,1130.602371,1111.695649,1128.1184,1119.564041,113162000
7/10/2014,1107.826248,1129.337017,1103.854432,1120.016335,1111.493378,112518400
7/11/2014,1128.759823,1152.186783,1126.665463,1148.205676,1139.666568,97371600
7/14/2014,1154.35339,1169.506286,1147.071664,1167.592911,1158.943497,106244400
7/15/2014,1167.000518,1169.21247,1148.852806,1164.26461,1155.716537,108990800
7/16/2014,1171.387215,1176.248945,1158.758812,1162.896122,1154.39648,101277200
7/17/2014,1156.768951,1163.610648,1139.656026,1146.874844,1138.526753,115404900
7/18/2014,1169.169262,1181.517373,1153.916482,1178.413544,1169.945283,111626200
7/21/2014,1176.556969,1184.799652,1166.51633,1175.520317,1167.096016,127629500
7/22/2014,1172.075458,1189.122452,1167.685833,1179.525913,1171.031643,157357600
7/23/2014,1177.302902,1188.254505,1173.207741,1182.096795,1173.381036,192541000
7/24/2014,1189.149823,1198.227158,1179.459709,1183.11396,1174.412544,196642200
7/25/2014,1138.637779,1149.786632,1131.539886,1144.543011,1135.784192,119775100
7/28/2014,1144.015614,1151.282036,1130.840549,1143.998684,1135.118793,115922700
7/29/2014,1143.626586,1146.543952,1133.545928,1136.708015,1127.885521,97982600
7/30/2014,1139.722614,1146.69028,1133.316711,1143.203088,1134.401231,90111900
7/31/2014,1131.646043,1136.204846,1108.253604,1111.663536,1103.090363,121949800
8/1/2014,1109.899689,1121.157334,1091.188896,1100.841504,1092.220784,120390300
8/4/2014,1106.080567,1121.843281,1098.696907,1114.716457,1106.144176,87050100
8/5/2014,1110.534898,1115.376781,1097.713864,1104.059982,1095.529846,105975600
8/6/2014,1097.984723,1116.246025,1095.245319,1107.614746,1099.098961,89010600
8/7/2014,1111.77053,1118.438225,1098.092281,1105.156089,1097.111137,116211800
8/8/2014,1105.931259,1118.682953,1098.465799,1115.505548,1107.438463,88762800
8/11/2014,1119.813675,1124.676561,1113.331741,1118.590835,1110.417327,78106100
8/12/2014,1115.472946,1120.58487,1107.468597,1113.082138,1104.910332,75516900
8/13/2014,1126.712441,1141.524231,1123.262437,1135.00052,1126.720567,76618300
8/14/2014,1138.303833,1147.357742,1130.548377,1142.496597,1134.194496,61405400
8/15/2014,1146.996407,1151.633644,1131.223671,1142.734138,1134.391182,115250100
8/18/2014,1148.51117,1161.871025,1146.025764,1155.417465,1146.974044,88811500
8/19/2014,1159.215393,1165.01616,1155.302445,1163.08175,1154.521661,109668000
8/20/2014,1161.080162,1166.202202,1155.927758,1161.505356,1152.941872,90627100
8/21/2014,1161.51722,1163.63108,1153.108842,1157.268487,1148.704141,68212600
8/22/2014,1156.889258,1162.420738,1150.760224,1156.900673,1148.273315,81816600
8/25/2014,1161.851867,1166.946815,1154.4133,1157.895722,1149.249642,76807900
8/26/2014,1161.445656,1170.89273,1152.934189,1163.43782,1154.847076,72576700
8/27/2014,1162.555161,1170.243279,1152.703475,1157.190856,1148.494529,103751200
8/28/2014,1151.111976,1158.891915,1146.895859,1151.658677,1142.952142,101537100
8/29/2014,1156.807129,1158.656624,1147.140632,1154.629265,1145.901406,83697700
9/2/2014,1156.691453,1167.586495,1152.124673,1166.194992,1157.39904,101254100
9/3/2014,1169.837707,1175.000931,1153.231361,1158.326179,1149.901482,177237800
9/4/2014,1165.286269,1179.608429,1161.981225,1167.930832,1159.575935,129776500
9/5/2014,1171.185317,1176.73687,1163.919479,1175.039635,1166.612381,103625500
9/8/2014,1173.865341,1182.096856,1166.537575,1175.171059,1166.795753,86594500
9/9/2014,1175.039009,1180.295914,1147.98912,1152.259185,1143.915366,244400200
9/10/2014,1157.337822,1165.192414,1146.598938,1160.462036,1151.861915,144658200
9/11/2014,1155.189567,1162.221337,1146.266495,1158.422577,1149.785843,106378500
9/12/2014,1157.292092,1162.697502,1147.874298,1152.452529,1143.796225,107759100
9/15/2014,1150.461282,1153.225784,1125.78852,1137.023758,1128.370003,137210500
9/16/2014,1129.638923,1152.326423,1126.809189,1148.334993,1139.746797,136229000
9/17/2014,1148.6848,1158.514236,1139.340294,1150.11174,1141.462227,107581400
9/18/2014,1154.88568,1160.614417,1149.948242,1157.019478,1148.352097,74982000
9/19/2014,1163.027642,1174.161163,1155.277427,1169.997948,1161.401246,170157100
9/22/2014,1164.665573,1166.761314,1142.149629,1151.376065,1142.770825,105717900
9/23/2014,1147.666072,1158.414657,1140.167813,1147.513172,1138.773426,115511800
9/24/2014,1147.792282,1163.448486,1140.42054,1159.245773,1150.581802,104773600
9/25/2014,1157.312705,1159.181556,1132.06076,1133.861184,1125.527596,152319600
9/26/2014,1134.774219,1145.131141,1129.869485,1142.377029,1133.798217,106728900
9/29/2014,1130.893147,1144.359787,1128.291855,1139.934784,1131.410446,96520800
9/30/2014,1141.484672,1148.255242,1133.178703,1142.463463,1133.884651,107893600
10/1/2014,1139.941498,1141.964324,1118.077508,1122.58982,1114.144691,126531900
10/2/2014,1121.216725,1130.929832,1109.321934,1128.191972,1119.685525,107428700
10/3/2014,1133.782439,1144.874596,1131.406784,1139.153465,1130.670852,86278800
10/6/2014,1143.85527,1148.823533,1134.59433,1141.360665,1132.878052,79994600
10/7/2014,1134.608757,1140.376373,1118.979346,1119.395058,1110.986534,85447100
10/8/2014,1120.777191,1142.038704,1107.996491,1138.64679,1130.063706,110156800
10/9/2014,1136.587509,1139.190994,1114.160713,1117.590012,1108.988182,130904400
10/10/2014,1112.178695,1126.288407,1091.491867,1092.612084,1084.034951,144352100
10/13/2014,1092.39209,1102.394066,1069.29752,1073.654354,1065.155574,124683600
10/14/2014,1083.458786,1097.20182,1070.670208,1081.2771,1072.868576,136343400
10/15/2014,1067.061816,1076.616899,1042.935211,1069.383079,1061.077575,231452500
10/16/2014,1025.281826,1058.180415,1020.695672,1046.495327,1038.298817,226428100
10/17/2014,1056.087821,1065.164768,1029.203377,1038.043282,1029.726723,233627000
10/20/2014,1035.782298,1056.652843,1033.121677,1053.651072,1045.156542,151589600
10/21/2014,1065.98343,1075.146237,1053.955808,1073.872604,1065.147308,152136900
10/22/2014,1078.241993,1095.830604,1072.487903,1079.102894,1070.333324,148320500
10/23/2014,1089.063317,1103.31173,1082.45858,1095.260598,1086.334359,137434100
10/24/2014,1067.303844,1078.793832,1056.574425,1066.254917,1057.295467,115733400
10/27/2014,1061.692496,1074.548023,1058.853904,1068.84937,1059.899273,86436900
10/28/2014,1071.103318,1088.644074,1068.867031,1085.671372,1076.582482,140853300
10/29/2014,1084.87835,1091.772594,1073.659512,1079.160206,1070.020245,177967900
10/30/2014,1077.366973,1088.346423,1066.696126,1083.107582,1073.998268,140029400
10/31/2014,1100.822765,1103.750759,1091.248218,1102.109245,1092.913078,116239100
11/3/2014,1100.08477,1106.705365,1091.680973,1098.186973,1088.871596,115215500
11/4/2014,1094.340179,1098.81049,1083.446038,1094.44569,1085.198452,96961700
11/5/2014,1098.982666,1100.781235,1073.040424,1078.975285,1069.705914,93701400
11/6/2014,1078.186408,1081.824775,1067.795984,1075.913063,1067.088493,71434600
11/7/2014,1081.451626,1084.920182,1071.240853,1078.878734,1070.029026,68050300
11/10/2014,1079.071763,1094.330913,1076.961552,1090.255241,1081.420127,62425400
11/11/2014,1091.902503,1103.838779,1085.42854,1099.753335,1090.847588,65765700
11/12/2014,1097.740197,1103.239948,1089.240178,1098.128616,1089.097046,87750100
11/13/2014,1101.757534,1109.881829,1092.674808,1101.638218,1092.479175,101487300
11/14/2014,1103.920366,1122.500377,1096.397011,1114.937999,1105.66856,84696400
11/17/2014,1112.735958,1118.883946,1092.201611,1100.76957,1091.515564,91184100
11/18/2014,1102.836879,1115.491894,1098.108886,1102.737973,1093.363812,78347800
11/19/2014,1104.979446,1110.739147,1091.367226,1101.931152,1092.62194,96499600
11/20/2014,1093.375477,1110.487766,1091.887333,1106.407094,1096.964726,82975600
11/21/2014,1120.76852,1124.377057,1107.448024,1110.346897,1100.89156,104808500
11/24/2014,1112.856487,1123.646976,1108.494937,1116.997818,1107.367119,91879100
11/25/2014,1116.219933,1124.657727,1109.130169,1117.724228,1108.17714,133546300
11/26/2014,1116.803394,1122.124394,1110.407314,1119.246227,1109.585476,87033300
11/28/2014,1122.622621,1130.01743,1115.867946,1125.129365,1115.474313,51709000
12/1/2014,1120.900208,1126.699055,1090.638028,1097.33844,1087.996757,134628500
12/2/2014,1097.136398,1104.100952,1088.080856,1099.01857,1089.712593,94711300
12/3/2014,1097.06636,1104.109862,1080.862328,1087.906661,1078.495155,80531600
12/4/2014,1086.264256,1098.344485,1080.471279,1093.584568,1084.208774,72943500
12/5/2014,1088.283276,1091.843823,1073.417396,1077.943272,1068.607258,78386300
12/8/2014,1077.41814,1087.989,1062.485909,1069.594266,1060.469327,102988600
12/9/2014,1056.910377,1086.934578,1051.347759,1084.481094,1075.216522,109464100
12/10/2014,1083.701855,1089.698657,1064.076741,1066.34962,1057.261233,94378700
12/11/2014,1071.037789,1086.118146,1067.142524,1071.407711,1062.346103,91506600
12/12/2014,1061.103794,1076.765851,1053.829938,1059.902797,1050.994625,102788900
12/15/2014,1067.394482,1071.126342,1043.543247,1050.403259,1041.616875,115288600
12/16/2014,1043.496517,1050.755257,1008.663998,1015.739345,1007.073085,119758500
12/17/2014,1019.514934,1039.399002,1015.276884,1035.571927,1026.689732,110125200
12/18/2014,1052.715577,1056.941587,1030.971009,1046.254922,1037.109681,119532500
12/19/2014,1045.929505,1059.802498,1038.654495,1055.084778,1046.01017,159212000
12/22/2014,1057.389858,1076.998539,1056.325568,1072.460071,1063.291294,91284800
12/23/2014,1076.074223,1084.514935,1068.431858,1076.638707,1067.502415,59097000
12/24/2014,1077.120358,1080.513039,1069.215606,1072.003693,1062.910416,29795800
12/26/2014,1074.286545,1088.851513,1070.730499,1085.006374,1075.752368,57150000
12/29/2014,1080.832855,1093.118126,1076.202656,1083.695142,1074.447644,55609400
12/30/2014,1078.758392,1087.285735,1074.775272,1080.040554,1070.905872,54232700
12/31/2014,1082.738316,1086.443165,1071.227506,1072.51017,1063.549233,73382500
1/2/2015,1079.263,1085.2668,1063.406455,1069.521668,1060.645966,89087800
1/5/2015,1064.365918,1068.432988,1041.922398,1045.404445,1036.778781,113736700
1/6/2015,1046.947101,1050.421714,1017.709564,1024.787072,1016.160615,115653000
1/7/2015,1034.418987,1040.11659,1022.403363,1028.790871,1020.043427,76706200
1/8/2015,1030.036533,1043.457203,1017.024197,1039.613669,1030.53015,99369300
1/9/2015,1043.359425,1046.297535,1024.423832,1028.532914,1019.439637,89098300
1/12/2015,1028.674861,1030.956588,1005.779354,1014.128563,1005.259354,87533500
1/13/2015,1029.635623,1041.031422,1014.931855,1022.487174,1013.539222,117499800
1/14/2015,1017.757076,1032.822171,1008.360176,1025.168618,1016.254769,102534500
1/15/2015,1031.132904,1033.711182,1009.261452,1014.487549,1005.815605,112952000
1/16/2015,1012.848133,1028.738595,1009.302433,1026.79029,1018.185737,125777800
1/20/2015,1034.322314,1039.736755,1020.054826,1029.740687,1020.914508,118579600
1/21/2015,1039.845448,1071.458218,1033.604031,1058.630215,1049.736653,152908900
1/22/2015,1066.053615,1098.705799,1062.505672,1094.502545,1085.377606,114674700
1/23/2015,1093.142098,1112.298401,1088.712078,1104.165925,1094.993913,96773500
1/26/2015,1103.16698,1107.252804,1087.786923,1097.798916,1088.617146,100858000
1/27/2015,1087.036049,1094.186934,1067.111179,1073.761452,1064.901169,145115700
1/28/2015,1090.430062,1093.649482,1066.795053,1067.27221,1057.911034,229064000
1/29/2015,1070.705185,1083.627773,1051.427712,1081.341813,1071.689202,173700500
1/30/2015,1120.300438,1160.036137,1110.104225,1143.770811,1134.25945,169072700
2/2/2015,1137.326958,1155.279216,1118.925976,1148.133014,1138.502315,130766700
2/3/2015,1143.854332,1159.89672,1136.237325,1150.665231,1141.032883,103564800
2/4/2015,1144.802384,1160.747848,1135.282783,1145.370094,1135.663902,108711500
2/5/2015,1148.62732,1167.201546,1144.686229,1159.705513,1150.403397,80654600
2/6/2015,1161.015305,1172.097687,1151.854409,1160.706143,1151.482343,79471900
2/9/2015,1153.352897,1163.409111,1146.296924,1154.400543,1145.115486,67249600
2/10/2015,1157.520766,1173.174912,1151.748738,1170.529846,1161.066406,97275700
2/11/2015,1167.754357,1181.887138,1165.104752,1176.016799,1166.33155,112556500
2/12/2015,1178.857568,1191.795464,1172.270469,1186.550643,1176.742843,104585200
2/13/2015,1189.440881,1201.794357,1185.225815,1198.742539,1188.886658,91238400
2/17/2015,1192.358483,1201.645508,1180.222817,1187.350838,1177.436798,104867400
2/18/2015,1184.29052,1194.486451,1178.434044,1184.888,1174.904945,81738300
2/19/2015,1183.383957,1201.087273,1182.821205,1196.053604,1186.091476,97588600
2/20/2015,1196.382934,1204.175521,1185.06015,1198.848656,1188.8051,100004400
2/23/2015,1196.302283,1201.014511,1181.143371,1189.83934,1179.524315,107779400
2/24/2015,1186.011741,1196.964553,1179.589363,1191.672179,1181.421538,97126300
2/25/2015,1189.56987,1213.168785,1184.97609,1204.433761,1194.445259,112160300
2/26/2015,1203.088431,1225.727303,1198.057396,1218.593384,1208.47847,138250800
2/27/2015,1216.483902,1230.382392,1205.854759,1212.30539,1202.342499,109212800
3/2/2015,1215.809593,1235.230569,1210.754448,1232.882836,1222.871079,84215100
3/3/2015,1229.752427,1237.591728,1220.686012,1233.455093,1223.422385,67528800
3/4/2015,1231.944259,1242.065614,1221.997634,1231.070107,1221.100999,81382700
3/5/2015,1236.294182,1242.951996,1228.960045,1236.011895,1226.207985,99670700
3/6/2015,1234.768814,1239.726784,1215.022484,1217.704955,1207.886306,114505200
3/9/2015,1216.337913,1222.611473,1203.79063,1216.093909,1206.233367,129797800
3/10/2015,1208.080807,1210.904888,1185.724038,1187.21186,1177.55529,114784300
3/11/2015,1189.020046,1197.101818,1177.042256,1178.735176,1169.254692,109833700
3/12/2015,1184.571651,1198.87954,1179.35281,1195.654716,1186.002822,83310100
3/13/2015,1190.411629,1199.698227,1172.037056,1180.670029,1171.084824,84861000
3/16/2015,1183.208671,1193.882522,1171.07507,1189.643192,1179.95251,85970700
3/17/2015,1185.282246,1194.577976,1179.513871,1187.440372,1177.587604,95463800
3/18/2015,1186.945816,1205.287308,1177.042331,1202.933812,1192.970121,121606800
3/19/2015,1202.058395,1209.835941,1195.468032,1200.696495,1190.80806,102471800
3/20/2015,1209.379334,1214.337707,1202.565079,1208.201455,1198.437104,133183400
3/23/2015,1208.895576,1216.555953,1199.398171,1204.744239,1194.878272,76614400
3/24/2015,1208.085421,1225.46534,1204.141957,1217.330268,1207.504631,87119100
3/25/2015,1218.832286,1226.224602,1194.044495,1194.765052,1185.196151,116325400
3/26/2015,1190.761924,1197.866883,1178.922324,1188.001396,1178.365791,100909400
3/27/2015,1185.875885,1195.426792,1177.562076,1183.201542,1173.642712,78278200
3/30/2015,1189.55539,1199.378868,1183.993405,1195.045693,1185.244896,88008500
3/31/2015,1190.834069,1201.301231,1182.758808,1184.776722,1175.12637,80167500
4/1/2015,1186.160824,1190.416702,1169.035743,1176.271614,1166.635216,81740500
4/2/2015,1176.22057,1180.376279,1165.876746,1172.348004,1162.62862,65340200
4/6/2015,1164.901397,1187.903008,1161.074333,1182.45536,1172.578552,71362300
4/7/2015,1183.543888,1192.902665,1176.805332,1178.783914,1169.011034,65714100
